web-scraper-order,web-scraper-start-url,team,team-href,name,idade,valorMercado,numero,posicao,equipa
"1668168849-735","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Marcos Paulo","13/07/1988 (32)","200 mil €","17","Médio Centro","FC Vizela"
"1668168849-736","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","15/10/1999 (21)","175 mil €","-","Médio Centro","FC Vizela"
"1668168849-737","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Evrard Zag","14/05/1990 (31)","100 mil €","-","Médio Centro","FC Vizela"
"1668168849-738","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","29/07/2003 (17)","","-","Médio Centro","FC Vizela"
"1668168849-739","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Samu","21/04/1996 (25)","900 mil €","20","Médio Ofensivo","FC Vizela"
"1668168849-740","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","06/09/2000 (20)","500 mil €","19","Médio Ofensivo","FC Vizela"
"1668168849-741","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Kiko Bondoso","17/11/1995 (25)","1,00 M €","10","Extremo Esquerdo","FC Vizela"
"1668168849-742","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","15/01/1998 (23)","600 mil €","29","Extremo Esquerdo","FC Vizela"
"1668168849-743","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","06/02/1998 (23)","250 mil €","-","Extremo Esquerdo","FC Vizela"
"1668168849-744","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","13/09/1998 (22)","100 mil €","-","Extremo Esquerdo","FC Vizela"
"1668168849-745","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","19/12/1996 (24)","800 mil €","22","Extremo Direito","FC Vizela"
"1668168849-746","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","16/06/1999 (22)","500 mil €","79","Extremo Direito","FC Vizela"
"1668168849-747","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","02/11/2001 (19)","","-","Extremo Direito","FC Vizela"
"1668168849-748","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","10/10/1995 (25)","900 mil €","95","Ponta de Lança","FC Vizela"
"1668168849-749","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","05/03/1999 (22)","800 mil €","18","Ponta de Lança","FC Vizela"
"1668168849-750","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Etim","21/05/2002 (19)","250 mil €","-","Ponta de Lança","FC Vizela"
"1668168849-751","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Cassiano","16/06/1989 (32)","200 mil €","9","Ponta de Lança","FC Vizela"
"1668168849-752","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","","24/09/1998 (22)","","-","Ponta de Lança","FC Vizela"
"1668168849-753","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Vizela","https://www.transfermarkt.pt/fc-vizela/startseite/verein/6912/saison_id/2021","Tiago Ventura","19/06/2002 (19)","","-","Ponta de Lança","FC Vizela"
"1668168853-754","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Mateus Pasinato","28/06/1992 (29)","600 mil €","14","Guarda-Redes","Moreirense FC"
"1668168853-755","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","25/01/1995 (26)","400 mil €","1","Guarda-Redes","Moreirense FC"
"1668168853-756","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Miguel Oliveira","25/05/1994 (27)","200 mil €","36","Guarda-Redes","Moreirense FC"
"1668168853-757","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","18/03/1992 (29)","1,00 M €","28","Defesa Central","Moreirense FC"
"1668168853-758","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Lazar Rosic","29/06/1993 (28)","600 mil €","3","Defesa Central","Moreirense FC"
"1668168853-759","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","14/08/1994 (26)","500 mil €","4","Defesa Central","Moreirense FC"
"1668168853-760","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Abdoulaye Ba","01/01/1991 (30)","400 mil €","-","Defesa Central","Moreirense FC"
"1668168853-761","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Steven Vitória","11/01/1987 (34)","100 mil €","19","Defesa Central","Moreirense FC"
"1668168853-762","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Abdu Conté","24/03/1998 (23)","3,00 M €","-","Lateral Esquerdo","Moreirense FC"
"1668168853-763","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Pedro Amador","18/12/1998 (22)","500 mil €","81","Lateral Esquerdo","Moreirense FC"
"1668168853-764","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","21/04/1999 (22)","300 mil €","23","Lateral Esquerdo","Moreirense FC"
"1668168853-765","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","02/01/2000 (21)","500 mil €","2","Lateral Direito","Moreirense FC"
"1668168853-766","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","13/07/1991 (29)","400 mil €","77","Lateral Direito","Moreirense FC"
"1668168853-767","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Matheus Silva","03/10/1997 (23)","200 mil €","13","Lateral Direito","Moreirense FC"
"1668168853-768","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Ibrahima","25/01/1999 (22)","600 mil €","8","Médio Defensivo","Moreirense FC"
"1668168853-769","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Sori Mané","03/04/1996 (25)","400 mil €","16","Médio Defensivo","Moreirense FC"
"1668168853-770","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","25/09/1995 (25)","200 mil €","25","Médio Defensivo","Moreirense FC"
"1668168853-771","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","25/03/1999 (22)","200 mil €","66","Médio Defensivo","Moreirense FC"
"1668168853-772","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Fábio Pacheco","26/05/1988 (33)","100 mil €","6","Médio Defensivo","Moreirense FC"
"1668168853-773","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","22/01/1994 (27)","1,00 M €","35","Médio Centro","Moreirense FC"
"1668168853-774","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Gonçalo Franco","17/11/2000 (20)","500 mil €","88","Médio Centro","Moreirense FC"
"1668168853-775","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Filipe Soares","20/05/1999 (22)","3,50 M €","-","Médio Ofensivo","Moreirense FC"
"1668168853-776","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Felipe Pires","18/04/1995 (26)","800 mil €","-","Extremo Esquerdo","Moreirense FC"
"1668168853-777","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Walterson Silva","28/12/1994 (26)","500 mil €","7","Extremo Esquerdo","Moreirense FC"
"1668168853-778","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Galego","04/04/1997 (24)","200 mil €","37","Extremo Esquerdo","Moreirense FC"
"1668168853-779","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Yan","04/09/1998 (22)","700 mil €","11","Extremo Direito","Moreirense FC"
"1668168853-780","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","","05/10/1987 (33)","400 mil €","87","Extremo Direito","Moreirense FC"
"1668168853-781","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","André Luis","09/03/1994 (27)","500 mil €","9","Ponta de Lança","Moreirense FC"
"1668168853-782","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Derik Lacerda","27/09/1999 (21)","400 mil €","27","Ponta de Lança","Moreirense FC"
"1668168853-783","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Moreirense FC","https://www.transfermarkt.pt/moreirense-fc/startseite/verein/979/saison_id/2021","Rafael Martins","17/03/1989 (32)","300 mil €","99","Ponta de Lança","Moreirense FC"
"1668168857-784","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","","24/04/1997 (24)","600 mil €","1","Guarda-Redes","B SAD"
"1668168857-785","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","","20/01/1999 (22)","200 mil €","99","Guarda-Redes","B SAD"
"1668168857-786","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","João Monteiro","07/05/2001 (20)","100 mil €","31","Guarda-Redes","B SAD"
"1668168857-787","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Tomás Ribeiro","30/04/1999 (22)","1,50 M €","-","Defesa Central","B SAD"
"1668168857-788","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Danny Henriques","29/07/1997 (23)","500 mil €","14","Defesa Central","B SAD"
"1668168857-789","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","","15/01/2003 (18)","200 mil €","-","Defesa Central","B SAD"
"1668168857-790","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Eduardo Kau","17/01/1999 (22)","200 mil €","-","Defesa Central","B SAD"
"1668168857-791","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","","02/03/1988 (33)","200 mil €","32","Defesa Central","B SAD"
"1668168857-792","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","","21/12/1999 (21)","200 mil €","33","Defesa Central","B SAD"
"1668168857-793","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Luca van der Gaag","19/07/2001 (19)","100 mil €","3","Defesa Central","B SAD"
"1668168857-794","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Henrique Pires","08/04/2002 (19)","","-","Defesa Central","B SAD"
"1668168857-795","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Nilton","25/05/2001 (20)","700 mil €","5","Lateral Esquerdo","B SAD"
"1668168857-796","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Chima Akas","03/05/1994 (27)","350 mil €","27","Lateral Esquerdo","B SAD"
"1668168857-797","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","André Lopes","02/11/2002 (18)","","-","Lateral Esquerdo","B SAD"
"1668168857-798","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","","01/03/1993 (28)","800 mil €","17","Lateral Direito","B SAD"
"1668168857-799","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","B SAD","https://www.transfermarkt.pt/belenenses-sad/startseite/verein/2457/saison_id/2021","Diogo Calila","10/10/1998 (22)","400 mil €","2","Lateral Direito","B SAD"
